CellNum	Stage	Mother/daughter	mtDNA rep observed	BioRep	TechRep	EdU	CellPart	Fluor		Label	Area	Mean	StdDev	Min	Max	X	Y	XM	YM	IntDen	Median	RawIntDen
				1	1	1	nuclei	DAPI	10	MAX_slide2_020818_1.lif - Series040_w_nums_fluor.jpg:1	0.871	124.418	53.531	9	255	15.772	20.3	15.729	20.305	108.414	121	163734
				1	1	1	nuclei	EdU	11	MAX_slide2_020818_1.lif - Series040_w_nums_fluor.jpg:2	0.871	27.634	10.882	9	74	15.772	20.3	15.782	20.289	24.08	26	36367
				1	1	1	cytoplasm	DAPI	12	MAX_slide2_020818_1.lif - Series040_w_nums_fluor.jpg:1	0.07	19.695	11.175	8	55	16.597	20.851	16.594	20.846	1.369	17	2068
				1	1	1	cytoplasm	EdU	13	MAX_slide2_020818_1.lif - Series040_w_nums_fluor.jpg:2	0.07	24.571	9.094	10	56	16.597	20.851	16.596	20.851	1.708	22	2580
79	eG1	M	1	1	1	1	cell	DAPI	14	MAX_slide2_020818_1.lif - Series040_w_nums_fluor.jpg:1	12.473	18.259	17.505	8	192	12.634	21.476	12.839	21.461	227.756	10	343971
				1	1	1	cell	EdU	15	MAX_slide2_020818_1.lif - Series040_w_nums_fluor.jpg:2	12.473	22.893	10.385	9	93	12.634	21.476	12.651	21.436	285.556	21	431265
				1	1	1	nuclei	DAPI	16	MAX_slide2_020818_1.lif - Series040_w_nums_fluor.jpg:1	0.342	67.539	33.817	8	192	13.417	21.462	13.43	21.471	23.075	63	34850
				1	1	1	nuclei	EdU	17	MAX_slide2_020818_1.lif - Series040_w_nums_fluor.jpg:2	0.342	30.984	12.057	9	89	13.417	21.462	13.426	21.454	10.586	29	15988
				1	1	1	cytoplasm	DAPI	18	MAX_slide2_020818_1.lif - Series040_w_nums_fluor.jpg:1	0.23	15.471	10.04	8	55	12.477	22.469	12.479	22.464	3.565	11	5384
				1	1	1	cytoplasm	EdU	19	MAX_slide2_020818_1.lif - Series040_w_nums_fluor.jpg:2	0.23	25.517	9.769	9	63	12.477	22.469	12.476	22.465	5.88	24	8880
79	eG1	D	1	1	1	1	cell	DAPI	20	MAX_slide2_020818_1.lif - Series040_w_nums_fluor.jpg:1	11.235	29.389	33.834	8	255	8.903	19.609	8.875	20.04	330.189	16	498673
				1	1	1	cell	EdU	21	MAX_slide2_020818_1.lif - Series040_w_nums_fluor.jpg:2	11.235	26.028	11.938	9	90	8.903	19.609	8.914	19.673	292.426	24	441640
				1	1	1	nuclei	DAPI	22	MAX_slide2_020818_1.lif - Series040_w_nums_fluor.jpg:1	1.218	98.539	47.723	8	255	8.669	20.591	8.677	20.605	119.988	92	181213
				1	1	1	nuclei	EdU	23	MAX_slide2_020818_1.lif - Series040_w_nums_fluor.jpg:2	1.218	32.965	12.182	9	89	8.669	20.591	8.678	20.561	40.141	31	60623
				1	1	1	cytoplasm	DAPI	24	MAX_slide2_020818_1.lif - Series040_w_nums_fluor.jpg:1	0.126	20.88	15.278	8	89	9.077	18.873	9.087	18.889	2.641	17	3988
				1	1	1	cytoplasm	EdU	25	MAX_slide2_020818_1.lif - Series040_w_nums_fluor.jpg:2	0.126	29.398	10.398	9	78	9.077	18.873	9.075	18.875	3.718	28	5615
80	M	M	0	1	1	1	cell	DAPI	2	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:1	11.909	46.656	56.049	8	255	14.501	13.424	14.143	13.408	555.653	24	1634234
				1	1	1	cell	EdU	3	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:2	11.909	37.247	14.412	9	127	14.501	13.424	14.414	13.389	443.594	36	1304657
				1	1	1	nuclei	DAPI	4	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:1	1.614	160.232	56.24	23	255	14.155	13.34	14.092	13.3	258.617	164	760621
				1	1	1	nuclei	EdU	5	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:2	1.614	46.466	13.647	15	111	14.155	13.34	14.145	13.329	74.997	45	220575
				1	1	1	cytoplasm	DAPI	6	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:1	0.186	18.027	10.988	8	74	15.486	13.05	15.479	13.055	3.359	15	9879
				1	1	1	cytoplasm	EdU	7	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:2	0.186	40.597	12.839	15	85	15.486	13.05	15.48	13.051	7.564	39	22247
81	G1	M	0	1	1	1	cell	DAPI	8	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:1	8.826	22.37	23.5	8	233	4.671	8.85	4.469	9.175	197.428	12	580658
				1	1	1	cell	EdU	9	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:2	8.826	29.269	12.296	9	96	4.671	8.85	4.6	8.884	258.319	27	759744
				1	1	1	nuclei	DAPI	10	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:1	0.637	67.806	33.86	8	233	4.611	9.844	4.559	9.868	43.181	63	127001
				1	1	1	nuclei	EdU	11	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:2	0.637	34.995	12.346	9	86	4.611	9.844	4.628	9.822	22.286	34	65546
				1	1	1	cytoplasm	DAPI	12	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:1	0.076	16.621	9.396	8	57	5.362	9.668	5.353	9.667	1.266	14	3723
				1	1	1	cytoplasm	EdU	13	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:2	0.076	31.045	11.16	10	70	5.362	9.668	5.358	9.667	2.364	29	6954
82	G1	M	1	1	1	1	cell	DAPI	14	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:1	9.65	42.131	41.979	8	255	9.878	6.208	10.035	6.35	406.569	27	1195763
				1	1	1	cell	EdU	15	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:2	9.65	37.225	13.287	9	130	9.878	6.208	9.925	6.199	359.222	36	1056509
				1	1	1	nuclei	DAPI	16	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:1	1.293	110.569	43.996	11	252	10.671	6.582	10.663	6.561	142.971	107	420494
				1	1	1	nuclei	EdU	17	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:2	1.293	46.244	13.831	13	123	10.671	6.582	10.666	6.571	59.796	44	175866
				1	1	1	cytoplasm	DAPI	18	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:1	0.076	19.5	11.387	8	73	10.927	5.649	10.92	5.659	1.485	17	4368
				1	1	1	cytoplasm	EdU	19	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:2	0.076	39.987	12.085	16	82	10.927	5.649	10.927	5.653	3.045	39	8957
83	G1	M	1	1	1	1	cell	DAPI	20	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:1	13.895	38.081	38.724	8	255	8.419	10.89	8.094	10.811	529.159	25	1556313
				1	1	1	cell	EdU	21	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:2	13.895	36.906	13.861	9	126	8.419	10.89	8.365	10.857	512.826	35	1508276
				1	1	1	nuclei	DAPI	22	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:1	1.382	121.51	44.985	18	255	7.258	10.564	7.265	10.56	167.901	118	493815
				1	1	1	nuclei	EdU	23	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:2	1.382	48.194	14.557	10	126	7.258	10.564	7.273	10.552	66.595	47	195862
				1	1	1	cytoplasm	DAPI	24	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:1	0.143	24.093	11.835	8	72	8.634	9.85	8.631	9.86	3.441	22	10119
				1	1	1	cytoplasm	EdU	25	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:2	0.143	39.438	12.862	10	82	8.634	9.85	8.636	9.85	5.632	38	16564
84	G1	M	1	1	1	1	cell	DAPI	26	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:1	11.012	42.003	44.016	8	255	10.285	14.423	10.37	14.757	462.544	26	1360391
				1	1	1	cell	EdU	27	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:2	11.012	39.053	14.814	9	123	10.229	14.349	10.255	14.402	430.055	38	1264838
				1	1	1	nuclei	DAPI	28	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:1	1.334	124.69	54.281	8	255	10.9	15.145	10.869	15.125	166.275	123	489033
				1	1	1	nuclei	EdU	29	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:2	1.334	48.144	14.791	14	113	10.9	15.145	10.892	15.118	64.201	46	188821
				1	1	1	cytoplasm	DAPI	30	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:1	0.087	26.946	14.697	8	92	11.3	13.906	11.294	13.918	2.355	24	6925
				1	1	1	cytoplasm	EdU	31	MAX_slide2_020818_1.lif - Series033_w_nums_fluor.jpg:2	0.087	46.078	13.049	13	86	11.3	13.906	11.301	13.908	4.026	45	11842
85	G1	M	1	1	1	1	cell	DAPI	2	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	10.142	72.133	63.521	8	255	22.278	20.895	22.312	21.2	731.561	47	1168192
				1	1	1	cell	EdU	3	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	10.142	56.446	22.042	11	203	22.278	20.895	22.273	20.913	572.468	53	914144
				1	1	1	nuclei	DAPI	4	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	1.164	190.612	49.036	37	255	22.359	21.815	22.351	21.796	221.904	200	354347
				1	1	1	nuclei	EdU	5	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	1.164	67.11	17.302	26	142	22.359	21.815	22.359	21.786	78.128	66	124758
				1	1	1	cytoplasm	DAPI	6	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.068	71.789	21.847	16	127	23.287	21.632	23.273	21.63	4.9	70	7825
				1	1	1	cytoplasm	EdU	7	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.068	60.284	13.949	26	98	23.287	21.632	23.281	21.63	4.115	59	6571
86	A	M	1	1	1	1	cell	DAPI	8	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	8.493	73.845	58.466	8	255	12.207	10.733	12.14	11.019	627.167	54	1001490
				1	1	1	cell	EdU	9	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	8.493	40.05	12.466	9	103	12.207	10.733	12.2	10.735	340.144	39	543159
				1	1	1	nuclei	DAPI	10	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	1.354	168.685	50.51	36	255	12.251	11.422	12.295	11.419	228.386	170	364697
				1	1	1	nuclei	EdU	11	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	1.354	45.725	12.331	16	103	12.251	11.422	12.262	11.413	61.908	45	98858
				1	1	1	cytoplasm	DAPI	12	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.13	39.952	17.999	11	134	12.947	10.139	12.946	10.142	5.179	37	8270
				1	1	1	cytoplasm	EdU	13	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.13	39.937	9.561	20	79	12.947	10.139	12.949	10.138	5.177	39	8267
86	A	D	1	1	1	1	cell	DAPI	14	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	4.463	87.667	56.919	8	255	9.604	12.119	9.623	12.063	391.219	69	624717
				1	1	1	cell	EdU	15	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	4.463	34.313	10.852	9	103	9.604	12.119	9.603	12.104	153.122	33	244512
				1	1	1	nuclei	DAPI	16	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.802	168.357	49.065	42	255	9.829	11.922	9.795	11.943	135.057	170	215665
				1	1	1	nuclei	EdU	17	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.802	36.398	11.056	13	82	9.829	11.922	9.82	11.924	29.199	35	46626
				1	1	1	cytoplasm	DAPI	18	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.12	49.817	17.009	18	114	9.587	12.923	9.589	12.915	5.959	46	9515
				1	1	1	cytoplasm	EdU	19	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.12	32.429	11.157	13	88	9.587	12.923	9.588	12.922	3.879	31	6194
87	T	M	1	1	1	1	cell	DAPI	20	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	7.419	40.938	34.886	8	255	3.676	20.585	3.776	20.741	303.717	30	484990
				1	1	1	cell	EdU	21	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	7.419	45.225	15.139	9	131	3.676	20.585	3.681	20.552	335.527	43	535786
				1	1	1	nuclei	DAPI	22	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.634	108.788	41.983	20	252	4.396	21.005	4.376	21.002	69.012	107	110202
				1	1	1	nuclei	EdU	23	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.634	52.379	16.542	19	121	4.396	21.005	4.373	20.975	33.228	51	53060
				1	1	1	cytoplasm	DAPI	24	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.104	27.392	14.724	8	74	4.407	20.085	4.404	20.096	2.847	24	4547
				1	1	1	cytoplasm	EdU	25	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.104	50.849	14.496	25	94	4.407	20.085	4.407	20.089	5.286	48	8441
87	T	D	1	1	1	1	cell	DAPI	26	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	5.578	80.826	73.913	8	255	2.817	17.644	2.704	17.63	450.887	51	719998
				1	1	1	cell	EdU	27	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	5.578	53.417	17.472	12	148	2.817	17.644	2.8	17.639	297.988	52	475842
				1	1	1	nuclei	DAPI	28	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.985	211.597	48.947	39	255	2.744	17.524	2.732	17.509	208.437	229	332842
				1	1	1	nuclei	EdU	29	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.985	66.616	16.194	29	148	2.744	17.524	2.738	17.521	65.621	65	104787
				1	1	1	cytoplasm	DAPI	30	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.089	35.31	13.354	8	69	3.086	18.545	3.083	18.543	3.14	35	5014
				1	1	1	cytoplasm	EdU	31	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.089	54.634	13.245	28	100	3.086	18.545	3.087	18.543	4.858	54	7758
88	T	M	1	1	1	1	cell	DAPI	2	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	13.819	51.117	47.721	8	255	18.058	5.334	18.049	5.241	706.384	36	1127988
				1	1	1	cell	EdU	3	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	13.819	42.873	14.779	9	147	18.058	5.334	18.092	5.348	592.473	41	946089
				1	1	1	nuclei	DAPI	4	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	1.418	164.112	52.22	26	255	18.045	4.533	18.033	4.507	232.78	166	371714
				1	1	1	nuclei	EdU	5	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	1.418	56.328	13.771	24	110	18.045	4.533	18.049	4.527	79.896	55	127582
				1	1	1	cytoplasm	DAPI	6	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.205	26.985	11.999	8	77	19.337	5.394	19.324	5.399	5.543	25	8851
				1	1	1	cytoplasm	EdU	7	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.205	45.634	12.226	14	85	19.337	5.394	19.333	5.39	9.373	44	14968
88	T	D	1	1	1	1	cell	DAPI	8	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	7.614	66.885	58.239	8	255	21.024	8.096	20.966	8.466	509.287	47	813254
				1	1	1	cell	EdU	9	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	7.614	45.455	14.781	9	115	21.024	8.096	21.035	8.117	346.108	44	552682
				1	1	1	nuclei	DAPI	10	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	1.122	179.407	50.805	38	255	20.802	8.94	20.82	8.957	201.22	183	321318
				1	1	1	nuclei	EdU	11	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	1.122	52.157	14.523	18	115	20.802	8.94	20.81	8.919	58.498	51	93413
				1	1	1	cytoplasm	DAPI	12	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.096	52.039	22.614	13	144	20.877	8.055	20.884	8.058	5.019	46	8014
				1	1	1	cytoplasm	EdU	13	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.096	54.526	13.318	24	89	20.877	8.055	20.88	8.058	5.258	53	8397
89	G1	M	0	1	1	1	cell	DAPI	14	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	12.985	61.722	42.06	8	255	16.449	9.128	16.395	9.371	801.458	51	1279806
				1	1	1	cell	EdU	15	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	12.985	48.713	15.899	9	134	16.449	9.128	16.401	9.158	632.533	48	1010059
				1	1	1	nuclei	DAPI	16	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	1.661	132.392	43.833	37	255	16.798	10.083	16.811	10.053	219.873	128	351104
				1	1	1	nuclei	EdU	17	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	1.661	57.34	14.246	19	115	16.798	10.083	16.799	10.069	95.229	56	152067
				1	1	1	cytoplasm	DAPI	18	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.111	46.299	17.093	14	103	17.361	8.916	17.354	8.922	5.132	44	8195
				1	1	1	cytoplasm	EdU	19	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.111	57.429	13.3	26	105	17.361	8.916	17.363	8.917	6.366	56	10165
90	G1	M	0	1	1	1	cell	DAPI	20	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	11.066	66.424	59.874	8	255	7.903	9.099	7.683	9.573	735.065	45	1173787
				1	1	1	cell	EdU	21	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	11.066	42.235	13.537	10	120	7.903	9.099	7.874	9.122	467.383	41	746340
				1	1	1	nuclei	DAPI	22	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	1.495	187.706	53.373	43	255	7.349	10.076	7.325	10.131	280.704	194	448242
				1	1	1	nuclei	EdU	23	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	1.495	48.907	15.373	12	120	7.349	10.076	7.365	10.023	73.138	48	116790
				1	1	1	cytoplasm	DAPI	24	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.081	44.108	15.733	16	82	8.465	9.428	8.465	9.433	3.591	41	5734
				1	1	1	cytoplasm	EdU	25	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.081	44.185	11.899	21	75	8.465	9.428	8.466	9.426	3.597	43	5744
91	G1	M	1	1	1	1	cell	DAPI	26	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	8.817	67.24	68.729	8	255	3.946	10.348	4.001	10.483	592.839	38	946674
				1	1	1	cell	EdU	27	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	8.817	48.427	18.805	9	143	3.946	10.348	3.949	10.345	426.967	46	681801
				1	1	1	nuclei	DAPI	28	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	1.192	204.237	54.142	53	255	4.005	10.72	4.017	10.691	243.522	224	388867
				1	1	1	nuclei	EdU	29	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	1.192	67.123	16.912	26	139	4.005	10.72	4.005	10.7	80.034	65	127802
				1	1	1	cytoplasm	DAPI	30	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.083	46.659	20.091	13	123	3.109	10.54	3.122	10.531	3.857	43	6159
				1	1	1	cytoplasm	EdU	31	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.083	54.644	12.723	30	96	3.109	10.54	3.111	10.539	4.517	54	7213
92	G1	M	1	1	1	1	cell	DAPI	2	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	11.563	65.665	60.311	8	255	7.921	15.611	8.263	15.879	759.314	45	1212509
				1	1	1	cell	EdU	3	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	11.563	55.196	19.039	10	153	7.921	15.611	8.012	15.626	638.259	54	1019202
				1	1	1	nuclei	DAPI	4	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.899	223.227	38.676	81	255	8.632	16.426	8.639	16.42	200.742	239	320554
				1	1	1	nuclei	EdU	5	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.899	72.288	17.674	28	153	8.632	16.426	8.622	16.408	65.006	70	103805
				1	1	1	cytoplasm	DAPI	6	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.073	44.336	16.671	14	97	7.617	16.886	7.622	16.884	3.221	44	5143
				1	1	1	cytoplasm	EdU	7	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.073	56.983	13.295	29	88	7.617	16.886	7.616	16.883	4.139	56	6610
93	G1	M	0	1	1	1	cell	DAPI	8	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	8.507	73.541	68.547	8	255	18.25	15.745	18.218	15.933	625.639	46	999051
				1	1	1	cell	EdU	9	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	8.507	45.062	15.17	10	133	18.25	15.745	18.248	15.738	383.363	44	612172
				1	1	1	nuclei	DAPI	10	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.833	233.567	29.787	103	255	18.167	16.011	18.159	16.003	194.536	252	310644
				1	1	1	nuclei	EdU	11	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.833	57.883	13.859	27	111	18.167	16.011	18.166	15.999	48.211	56	76985
				1	1	1	cytoplasm	DAPI	12	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.103	63.738	22.35	23	139	19.09	16.222	19.078	16.219	6.546	62	10453
				1	1	1	cytoplasm	EdU	13	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.103	49.518	12.42	24	83	19.09	16.222	19.086	16.222	5.086	49	8121
94	G1	M	1	1	1	1	cell	DAPI	14	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	9.67	71.898	62.02	8	255	6.027	12.657	6.176	12.726	695.279	48	1110254
				1	1	1	cell	EdU	15	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	9.67	47.185	16.188	10	129	6.027	12.657	6.067	12.643	456.289	45	728624
				1	1	1	nuclei	DAPI	16	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.999	210.573	42.931	85	255	6.492	13.069	6.5	13.067	210.329	221	335864
				1	1	1	nuclei	EdU	17	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.999	61.625	14.689	22	129	6.492	13.069	6.485	13.052	61.554	60	98292
				1	1	1	cytoplasm	DAPI	18	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:1	0.092	37.707	14.541	11	85	5.579	13.816	5.585	13.811	3.471	37	5543
				1	1	1	cytoplasm	EdU	19	MAX_slide2_020818_1.lif - Series028_w_nums_fluor.jpg:2	0.092	45.17	14.871	20	104	5.579	13.816	5.58	13.812	4.158	44	6640
95	S	M	1	1	1	1	cell	DAPI	2	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	11.038	66.202	60.625	8	255	13.281	8.078	13.129	8.394	730.774	46	1074996
				1	1	1	cell	EdU	3	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	11.038	54.294	52.464	9	255	13.281	8.078	13.254	8.266	599.318	36	881618
				1	1	1	nuclei	DAPI	4	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	1.164	205.626	44.687	50	255	12.935	8.661	12.917	8.666	239.309	214	352032
				1	1	1	nuclei	EdU	5	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	1.164	161.562	66.228	25	255	12.935	8.661	13.05	8.619	188.027	171	276595
				1	1	1	cytoplasm	DAPI	6	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	0.308	54.47	20.777	13	141	13.687	7.524	13.688	7.532	16.774	53	24675
				1	1	1	cytoplasm	EdU	7	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	0.308	43.163	13.604	14	90	13.687	7.524	13.677	7.525	13.292	42	19553
96	M	M	1	1	1	1	cell	DAPI	8	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	13.915	78.064	66.67	8	255	19.793	14.918	19.512	15.168	1086.233	53	1597888
				1	1	1	cell	EdU	9	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	13.915	33.943	15.024	9	122	19.793	14.918	19.744	14.97	472.306	32	694779
				1	1	1	nuclei	DAPI	10	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	1.935	189.013	39.947	60	255	19.35	14.845	19.348	14.873	365.682	192	537931
				1	1	1	nuclei	EdU	11	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	1.935	46.795	14.189	13	111	19.35	14.845	19.343	14.882	90.534	45	133179
				1	1	1	cytoplasm	DAPI	12	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	0.198	43.216	18.442	10	122	21.093	15.004	21.079	15.015	8.578	41	12619
				1	1	1	cytoplasm	EdU	13	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	0.198	35.065	11.499	14	79	21.093	15.004	21.09	15.008	6.96	34	10239
97	G1	M	0	1	1	1	cell	DAPI	14	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	10.294	73.791	73.216	8	255	14.63	21.009	14.555	20.994	759.609	45	1117412
				1	1	1	cell	EdU	15	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	10.294	27.46	13.015	9	100	14.63	21.009	14.585	20.989	282.677	26	415828
				1	1	1	nuclei	DAPI	16	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	1.174	225.121	40.272	70	255	14.433	20.68	14.454	20.674	264.293	249	388784
				1	1	1	nuclei	EdU	17	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	1.174	39.925	12.565	10	100	14.433	20.68	14.429	20.681	46.872	38	68950
				1	1	1	cytoplasm	DAPI	18	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	0.198	52.557	20.218	8	127	13.488	21.58	13.493	21.576	10.397	51	15294
				1	1	1	cytoplasm	EdU	19	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	0.198	32.302	10.796	10	77	13.488	21.58	13.495	21.577	6.39	31	9400
97	eG1	M	1	1	1	1	cell	DAPI	20	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	12.066	82.377	55.48	8	255	10.855	14.658	10.915	14.608	993.981	73	1462183
				1	1	1	cell	EdU	21	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	12.066	28.575	12.396	9	94	10.881	14.527	10.939	14.469	344.799	28	507212
				1	1	1	nuclei	DAPI	22	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	0.92	200.479	47.23	60	255	11.083	14.632	11.101	14.61	184.528	209	271448
				1	1	1	nuclei	EdU	23	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	0.92	36.639	11.557	11	94	11.083	14.632	11.085	14.621	33.724	35	49609
