CellNum	Stage	Mother/daughter	mtDNA rep observed	ShiftedFlg	LifFile	BioRep	TechRep	EdU	CellPart	Fluor		Label	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	IntDen	Median	Skew	RawIntDen
				0	slide1_060818_second Epp	2	2	1	cell	EdU	21	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:2	4.678	27.595	10.651	21	7	86	17.521	24	17.478	23.953	129.08	26	0.786	116646
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	22	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:1	0.373	251.789	11.125	255	186	255	17.582	25.135	17.581	25.135	93.898	255	-3.915	84853
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	23	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:2	0.373	24.935	9.112	27	7	53	17.582	24.935	17.571	24.919	9.299	24	0.671	8403
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	24	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:1	0.103	152.892	40.327	134	71	255	17.964	23.247	17.956	23.254	15.735	152	0.357	14219
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	25	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:2	0.103	27.968	10.162	25	9	64	17.964	23.147	17.962	23.154	2.878	26	0.918	2601
339	eG1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:1	10.246	184.283	65.024	255	9	255	14.792	11.834	14.8	11.808	1888.154	198	-0.685	1706274
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:2	10.246	36.46	13.738	36	7	101	14.825	11.635	14.861	11.625	373.57	36	0.448	337585
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:1	1.403	252.011	8.673	255	190	255	14.93	11.517	14.928	11.519	353.612	255	-3.482	319550
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:2	1.403	45.039	12.055	44	14	93	14.93	11.284	14.946	11.279	63.197	44	0.409	57109
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:1	0.126	198.123	31.826	186	98	255	14.349	10.572	14.351	10.573	24.994	199	-0.253	22586
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:2	0.126	38.693	10.668	40	18	74	14.349	10.472	14.363	10.471	4.881	39	0.519	4411
339	eG1	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:1	6.827	193.933	67.675	255	10	255	17.864	13.843	17.825	13.837	1323.902	217	-0.886	1196374
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:2	6.827	38.432	16.299	34	7	103	17.864	13.677	17.869	13.645	262.358	37	0.471	237086
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:1	1.439	254.267	4.829	255	181	255	17.449	13.808	17.449	13.807	365.782	255	-8.507	330547
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:2	1.439	50.468	13.735	38	9	103	17.482	13.642	17.489	13.643	72.601	49	0.559	65608
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:1	0.128	205.897	28.027	159	121	255	18.482	14.57	18.481	14.571	26.43	210	-0.407	23884
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:2	0.128	36.621	12.106	41	14	67	18.515	14.437	18.505	14.437	4.701	36	0.449	4248
340	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:1	14.343	196.107	51.866	255	20	255	18.405	9.326	18.346	9.262	2812.681	203	-0.643	2541744
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:2	14.343	42.068	14.893	37	7	128	18.372	9.126	18.349	9.056	603.358	41	0.578	545238
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:1	1.755	252.581	8.633	255	178	255	18.79	8.004	18.79	8.005	443.295	255	-4.44	400594
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:2	1.755	52.282	14.458	44	20	128	18.79	7.771	18.761	7.796	91.759	51	0.62	82920
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:1	0.422	191.339	33.164	255	86	255	19.642	9.703	19.634	9.694	80.671	192	-0.148	72900
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:2	0.422	44.076	13.354	42	15	99	19.642	9.503	19.629	9.497	18.583	43	0.695	16793
341	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	20	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:1	10.403	194.619	62.739	255	17	255	21.984	6.64	22.014	6.642	2024.64	213	-0.898	1829612
				0	slide1_060818_second Epp	2	2	1	cell	EdU	21	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:2	10.403	39.922	16.132	35	7	125	22.017	6.407	22.033	6.456	415.31	39	0.562	375304
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	22	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:1	1.994	252.387	9.651	255	171	255	21.58	7.157	21.577	7.155	503.282	255	-4.559	454802
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	23	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:2	1.994	52.785	15.021	49	14	125	21.58	6.958	21.604	6.948	105.258	51	0.697	95119
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	24	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:1	0.297	220.489	25.939	255	125	255	23.21	6.302	23.206	6.299	65.39	223	-0.633	59091
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	25	MAX_slide1_060818_second Epp.lif - Series071_w_nums.tif:2	0.297	43.843	11.937	42	14	89	23.21	6.136	23.202	6.133	13.002	42	0.485	11750
342	A	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:1	14.822	109.041	60.523	255	7	255	7.769	9.043	7.74	9.296	1616.16	95	0.949	6918458
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:2	14.822	29.449	12.186	26	7	112	7.769	8.798	7.789	8.877	436.477	28	0.847	1868471
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:1	1.567	230.76	30.177	255	79	255	7.916	10.181	7.89	10.172	361.546	243	-1.403	1547708
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:2	1.567	36.449	12.731	30	7	112	7.916	10.013	7.882	9.992	57.106	35	0.823	244461
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:1	0.099	93.118	23.17	78	43	196	6.923	8.833	6.921	8.835	9.201	90	0.634	39389
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:2	0.099	31.61	11.396	27	10	85	6.907	8.711	6.894	8.715	3.123	30	0.929	13371
342	A	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:1	6.502	111.321	51.285	255	7	255	10.205	12.633	10.07	12.544	723.789	103	0.87	3098395
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:2	6.502	30.286	12.144	25	7	109	10.22	12.282	10.204	12.336	196.912	29	0.904	842940
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:1	0.483	222.976	31.665	255	110	255	9.501	11.908	9.506	11.923	107.613	230	-0.914	460668
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:2	0.483	35.235	13.03	31	8	99	9.517	11.694	9.535	11.725	17.005	33	0.916	72795
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:1	0.089	97.258	24.082	87	47	178	9.166	12.733	9.173	12.731	8.633	95	0.473	36958
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:2	0.089	29.495	10.258	36	9	66	9.227	12.596	9.234	12.592	2.618	28	0.716	11208
343	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:1	12.936	104.442	55.793	255	7	255	3.823	6.92	3.965	6.808	1351.056	93	1.005	5783602
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:2	12.936	26.311	10.864	21	7	101	3.777	6.584	3.856	6.562	340.357	25	0.886	1457002
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:1	1.093	227.361	31.119	255	96	255	4.697	6.202	4.688	6.205	248.616	237	-1.262	1064277
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:2	1.093	32.501	11.135	26	8	86	4.697	5.988	4.697	5.991	35.539	31	0.77	152137
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:1	0.159	91.535	23.82	89	35	181	3.327	5.757	3.335	5.76	14.583	90	0.607	62427
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:2	0.159	29.484	10.483	23	10	81	3.357	5.604	3.36	5.607	4.697	28	0.988	20108
344	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	20	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:1	8.077	104.957	64.744	255	7	255	3.322	2.65	3.331	2.664	847.69	89	0.921	3628790
				0	slide1_060818_second Epp	2	2	1	cell	EdU	21	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:2	8.077	25.7	11.183	20	8	97	3.322	2.436	3.35	2.432	207.567	24	0.931	888553
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	22	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:1	0.67	244.774	18.991	255	135	255	3.467	2.944	3.466	2.95	163.877	255	-2.206	701523
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	23	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:2	0.67	33.133	11.563	29	8	94	3.437	2.776	3.439	2.775	22.182	32	0.79	94958
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	24	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:1	0.221	91.653	23.713	87	40	225	2.641	1.564	2.653	1.566	20.233	89	0.623	86612
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	25	MAX_slide1_060818_second Epp.lif - Series082_w_nums.tif:2	0.221	26.502	9.704	25	8	60	2.686	1.35	2.698	1.353	5.85	25	0.802	25044
345	T	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:1	13.138	83.096	41.743	65	11	255	4.187	8.178	4.275	8.244	1091.718	72	1.608	863282
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:2	13.138	39.635	13.769	38	8	105	4.152	7.929	4.258	7.959	520.73	39	0.479	411770
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:1	1.343	170.566	42.661	195	62	255	4.319	8.322	4.288	8.342	229.073	175	-0.311	181141
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:2	1.343	45.121	11.912	42	16	85	4.283	8.109	4.275	8.107	60.599	43	0.515	47919
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:1	0.255	68.946	12.376	56	41	100	3.499	7.235	3.501	7.237	17.612	69	0.294	13927
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:2	0.255	42.223	11.902	37	16	83	3.534	7.093	3.545	7.095	10.786	41	0.707	8529
345	T	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:1	9.327	94.749	60.302	255	7	255	8.111	8.964	8.204	9.044	883.683	82	1.299	698777
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:2	9.327	42.614	16.062	39	8	126	8.076	8.786	8.059	8.78	397.442	42	0.457	314279
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:1	0.988	233.967	28.237	255	113	255	8.809	9.288	8.812	9.289	231.08	245	-1.736	182728
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:2	0.988	50.713	12.92	50	21	108	8.809	9.146	8.808	9.146	50.088	50	0.681	39607
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:1	0.236	80.69	14.396	71	47	127	7.255	9.731	7.261	9.727	19.082	80	0.457	15089
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:2	0.236	45.428	11.729	44	22	84	7.255	9.589	7.251	9.584	10.743	44	0.551	8495
346	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:1	14.36	95.239	49.21	255	11	255	8.115	17.987	8.032	17.898	1367.596	86	1.54	1081434
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:2	14.36	42.429	15.804	37	8	109	8.151	17.667	8.152	17.722	609.267	41	0.415	481781
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:1	0.969	230.923	31.26	255	114	255	7.27	17.034	7.274	17.037	223.694	245	-1.337	176887
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:2	0.969	53.924	14.059	58	23	104	7.306	16.785	7.322	16.786	52.236	53	0.494	41306
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:1	0.426	86.157	15.138	75	46	145	7.108	18.618	7.106	18.611	36.718	84	0.454	29035
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:2	0.426	41.789	12.453	33	14	96	7.072	18.405	7.075	18.409	17.81	40	0.836	14083
347	M	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	20	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:1	14.824	101.599	61.529	255	7	255	17.495	24.04	17.619	24.107	1506.077	88	0.965	1190938
				0	slide1_060818_second Epp	2	2	1	cell	EdU	21	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:2	14.824	40.709	15.692	40	8	123	17.495	24.04	17.479	23.999	603.46	40	0.358	477189
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	22	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:1	2.376	211.044	37.443	255	79	255	18.036	24.055	18.035	24.065	501.484	218	-0.664	396551
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	23	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:2	2.376	46.526	13.2	40	16	117	18.036	23.841	18.003	23.869	110.556	45	0.617	87423
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	24	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:1	0.211	85.192	14.418	78	54	124	16.712	25.429	16.711	25.428	17.992	84	0.277	14227
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	25	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:2	0.211	44.012	11.271	36	20	83	16.748	25.287	16.745	25.287	9.295	42	0.598	7350
348	M	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	26	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:1	15.328	93.214	60.4	255	7	255	33.276	26.383	33.051	26.485	1428.812	78	1.495	1129841
				0	slide1_060818_second Epp	2	2	1	cell	EdU	27	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:2	15.328	35.435	13.577	37	8	102	33.276	26.134	33.242	26.184	543.162	34	0.526	429508
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	28	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:1	1.923	226.938	37.916	255	93	255	32.409	26.729	32.394	26.769	436.511	245	-1.429	345173
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	29	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:2	1.923	46.371	12.567	43	18	102	32.409	26.551	32.408	26.547	89.194	45	0.552	70531
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	30	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:1	0.427	88.846	16.403	88	55	145	33.698	25.326	33.685	25.331	37.976	88	0.665	30030
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	31	MAX_slide1_060818_second Epp.lif - Series093_w_nums.tif:2	0.427	38.959	11.489	38	15	80	33.733	25.148	33.719	25.147	16.652	38	0.652	13168
349	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series056_w_nums.tif:1	754.469	122.913	67.17	255	7	255	137.462	197.202	138.632	197.389	92734.209	106	0.717	1603279
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series056_w_nums.tif:2	754.469	29.888	12.771	26	7	107	137.702	196.48	137.984	196.403	22549.405	28	0.743	389856
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series056_w_nums.tif:1	98.849	248.673	16.788	255	137	255	143.853	199.396	143.87	199.344	24581.163	255	-3.17	424983
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series056_w_nums.tif:2	98.849	41.643	13.515	43	10	107	143.853	198.434	143.702	198.372	4116.382	40	0.592	71168
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series056_w_nums.tif:1	21.401	109.249	31.311	90	42	219	129.241	192.238	129.264	192.215	2338.022	106	0.348	40422
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series056_w_nums.tif:2	21.401	30.919	10.094	26	9	63	129.241	191.276	129.231	191.267	661.694	30	0.664	11440
350	M	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series056_w_nums.tif:1	872.232	146.164	78.375	255	7	255	90.442	72.043	91.41	69.446	127489.257	128	0.212	2204158
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series056_w_nums.tif:2	872.232	32.516	12.841	27	7	95	90.923	70.359	91.437	69.548	28361.897	31	0.665	490348
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series056_w_nums.tif:1	243.276	246.521	20.059	255	106	255	91.482	65.338	91.513	65.277	59972.686	255	-2.896	1036866
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series056_w_nums.tif:2	243.276	39.07	12.544	34	9	95	91.482	64.376	91.799	64.379	9504.846	38	0.613	164329
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series056_w_nums.tif:1	16.832	93.505	27.522	83	31	185	78.157	74.822	78.158	74.779	1573.836	92	0.462	27210
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series056_w_nums.tif:2	16.832	30.746	11.214	30	9	76	78.398	73.619	78.438	73.564	517.498	30	0.767	8947
351	A	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:1	8.643	155.394	56.961	255	23	255	19.126	3.474	18.962	3.463	1343.143	147	0.358	2335258
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:2	8.643	37.688	13.717	34	8	117	19.126	3.306	19.068	3.261	325.755	36	0.777	566375
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:1	1.185	253.206	7.225	255	180	255	17.963	3.603	17.964	3.603	300.005	255	-5.199	521605
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:2	1.185	46.882	13.637	38	16	116	17.987	3.411	18.008	3.411	55.547	46	0.586	96577
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:1	0.221	137.529	27.974	131	70	226	19.79	4.396	19.789	4.392	30.375	136	0.395	52811
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:2	0.221	33.034	10.598	27	12	71	19.814	4.204	19.812	4.201	7.296	32	0.613	12685
351	A	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:1	5.379	156.971	60.654	255	20	255	15.663	2.072	15.731	2.093	844.417	149	0.211	1468148
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:2	5.379	37.37	13.337	33	8	113	15.663	1.88	15.681	1.856	201.028	36	0.623	349517
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:1	0.801	252.893	8.968	255	159	255	16.254	2.36	16.251	2.359	202.617	255	-5.649	352280
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:2	0.801	44.961	12.963	36	14	113	16.278	2.192	16.267	2.186	36.022	44	0.667	62630
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:1	0.198	142.605	28.654	138	72	231	15.278	2.697	15.281	2.694	28.215	141	0.17	49056
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:2	0.198	37.23	11.946	33	15	92	15.302	2.505	15.309	2.503	7.366	35	1.044	12807
352	T	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:1	12.535	144.839	58.29	255	8	255	8.605	14.816	8.578	14.681	1815.562	139	0.287	3156631
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:2	12.535	38.358	13.981	35	8	120	8.605	14.648	8.639	14.601	480.812	37	0.578	835965
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:1	1.113	252.629	8.692	255	167	255	8.475	13.877	8.474	13.876	281.159	255	-4.462	488838
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:2	1.113	47.783	13.295	44	16	111	8.475	13.709	8.473	13.708	53.179	46	0.682	92460
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:1	0.329	146.26	26.762	158	80	237	7.676	15.371	7.681	15.365	48.118	146	0.222	83661
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:2	0.329	38.937	11.755	35	13	79	7.676	15.203	7.678	15.198	12.81	38	0.627	22272
352	T	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	20	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:1	7.107	148.514	64.567	255	8	255	12.365	14.017	12.358	14.062	1055.437	141	0.227	1835038
				0	slide1_060818_second Epp	2	2	1	cell	EdU	21	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:2	7.107	34.603	13.214	31	7	111	12.389	13.753	12.428	13.778	245.912	33	0.652	427555
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	22	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:1	1.038	251.567	12.051	255	142	255	12.126	14.367	12.125	14.37	261.022	255	-4.527	453826
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	23	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:2	1.038	39.93	12.13	42	14	97	12.15	14.199	12.144	14.197	41.43	38	0.802	72033
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	24	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:1	0.133	139.658	29.553	127	66	218	13.146	14.732	13.141	14.728	18.555	141	0.179	32261
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	25	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:2	0.133	34.991	11.54	33	13	90	13.122	14.612	13.115	14.606	4.649	33	1.102	8083
353	eG1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:1	11.603	141.526	59.324	255	9	255	15.739	22.045	15.663	21.972	1642.163	130	0.537	2855150
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:2	11.603	30.216	11.344	25	8	104	15.763	21.829	15.749	21.802	350.608	29	0.835	609586
